id_loker,pulau,provinsi,kota,job_position,skills_to_have,pendidikan,company_name,job_category,job_salary,job_type,platform
11,Jawa,DKI Jakarta,Jakarta,Sap,"Sap Bw Certification, SAP, SAP BW",s1,PT Diamond Cold Storage,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
12,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Node.js, JavaScript, Graphql, Python, Docker, Kubernetes, Restful Api, Golang",tidak dicantumkan,SCMP,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
13,Jawa,Jawa Barat,Bandung,Frontend Developer,"JavaScript, jQuery, Html / Css / Bootstrap, Html5 & Css3",tidak dicantumkan,PT Budi Jaya Group,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
14,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"JavaScript, Cms, CSS, Javascript Framework, Html 5",s1,Pt Merkle Inovasi Teknologi (indosystem),Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
15,Jawa,DKI Jakarta,Jakarta,Host Creative Fashion Stylist,"Communication, Fashion Design, Good Communication Skills, Fashion Styling, Marketing Communications, Communication Skills, Fashion",tidak dicantumkan,Livou,Media & Communications,"IDR 3,500,000-8,000,000 / month",FULL_TIME,glints
16,Jawa,Jawa Barat,Bandung,Photographer,"Interpersonal Skills, Adobe Lightroom, Lighting Design, lighting for photography, Adobe Lightingroom, Basic In Photography, Photoshop, Digital Photography, Food Photography, Teamwork, Photo & Video Editing, Portrait Photography, Event Photography, Photo Studio Lighting, Communication Skills, Commercial Photography, Basic Photography, Can Setup Lighting Concept, Communication, Photography, Good Teamwork, Team Player, Good Communication Skills, Fashion Photography, Lighting, Basic Photo Editing, Basic Photo/video Editing, Teamwork And Interpersonal Skills, Adobe Photoshop, Work Under Pressure, Hard worker and able to work in team as well as independently, Can Work Underpressure, Able To Work Under Pressure",tidak dicantumkan,Konsēp,Design,"IDR 2,750,000-3,500,000 / month",FULL_TIME,glints
17,Jawa,DKI Jakarta,Jakarta,Software Engineer,"JavaScript, .NET, ReactJS, React Native, Java, PHP",tidak dicantumkan,JoinDesign,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
18,Jawa,DKI Jakarta,Jakarta,Data Engineer,"MySQL, A/B Testing, Data Collection, Tableau, Python, Elasticsearch, ETL, Algorithms, Data Infrastructure",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
19,Jawa,DKI Jakarta,Jakarta,Data Scientist,"Financial Risk Management, Credit Analysis, Option Pricing Models, Decision Making",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Data Science,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
20,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"JavaScript, ReactJS, HTML, Flutter, Vue.js, CSS, AngularJS, Hybrid Apps, Ionic Framework",s1,Bangunindo Teknusa Jaya,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
21,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"Bitbucket, English, Vue.js, Laravel, Coding Skills, Git",tidak dicantumkan,Offeo,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
22,Jawa,DKI Jakarta,Jakarta,Backend Developer,"MySQL, PostgreSQL, Python, Maria Db, Golang",tidak dicantumkan,Bangunindo Teknusa Jaya,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
23,Jawa,DKI Jakarta,Jakarta,Fraud And Investigations Manager,"Fraud, Anti bribery&Corruption, KYC, Corporate Irregularities, Asset Misappropriation, Conflict Of Interest",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
24,Jawa,DKI Jakarta,Jakarta,Devops Engineer,"Devops, IT Infrastructure, Alicloud, Google Cloud Platform (GCP), Amazon Web Services (AWS)",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
25,Jawa,DKI Jakarta,Jakarta,Finance Accounting Division Head,"Accounting, Finance, Public Accounting, Financial Accounting",s1,Pt. U Finance Indonesia,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
26,Jawa,DKI Jakarta,Jakarta,Marketing,"Marketing Mix, Leadership, Crm Management",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
27,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"Node.js, Automated Testing, Azure, Java, Problem Solving, iOS, Agile Environment, Basic Java, Amazon Web Services (AWS)",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
28,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"Front-end, Node.js, JavaScript, ReactJS, Azure, iOS, Android, Amazon Web Services (AWS), Agile Project Management",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
29,,,Indonesia,Teacher,"K13, Guru, Teaching, Mengajar",tidak dicantumkan,Yayasan Niaga Ekasari,Education,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
30,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Ios Swift, iOS, iOS Development",tidak dicantumkan,Nostratech,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
31,Sumatera,Kepulauan Riau,Batam,Mom Manager,"SAP, Ems Industry, Supply Chain, Ms Office, Material Management",d3,PCI Limited,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
32,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Objective-C, Java, iOS Development, Swift, Kotlin, Android, Restful Api",tidak dicantumkan,Dpay,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
33,Jawa,DKI Jakarta,Jakarta,Growth Marketing Lead,"Marketing Mix, growth marketing, Leadership",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
34,Sumatera,Kepulauan Riau,Batam,Procurement / Purchasing Executive,"Inventory Management, Negotiation, Purchasing, Business Management, Chinese",d3,Ascendtech,Management,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
35,Jawa,DKI Jakarta,Jakarta,Business Development,"Digital Marketing, Capital Markets, Equity Capital Markets",tidak dicantumkan,Yucca Modest,Business Development / Sales,"IDR 7,000,000-15,000,000 / month",FULL_TIME,glints
36,Jawa,DKI Jakarta,Jakarta,Head Of Marketing,"Marketing, Marketing Mix, Leadership",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
37,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"Api, Appium, JMeter, Database, Groovy, Agile",tidak dicantumkan,Codex Powered by Telkom Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
38,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Mobile Development, React Native, Hybrid Mobil Developer",tidak dicantumkan,Codex Powered by Telkom Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
39,Jawa,DKI Jakarta,Jakarta,Graphic Designer,"InDesign, SketchUp, Adobe Illustrator, Adobe Photoshop",s1,VA Creative,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
40,Sumatera,Kepulauan Riau,Batam,Software Engineer,"JavaScript, ASP.NET, C# .net",tidak dicantumkan,SwiftX Solutions Pte Ltd,Software Engineering,"IDR 5,000,000-15,000,000 / month",FULL_TIME,glints
41,Jawa,DKI Jakarta,Jakarta,Data Engineer,"Data Engineering, Database, Coding Skills",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Data Science,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
42,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Mobile Development, iOS Development, Mobile Applications",tidak dicantumkan,Codex Powered by Telkom Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
43,Jawa,DKI Jakarta,Jakarta,Software Engineer,"JavaScript, ASP.NET, ASP.NET MVC","d3, s1",Star Cosmos Group,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
44,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Mobile Development, Android, Restful Api","d3, s1",Star Cosmos Group,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
45,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"JavaScript, jQuery, HTML, Php Programming, Bootstrap, CSS, Laravel, Git",tidak dicantumkan,Stendard,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
46,Jawa,Jawa Timur,Surabaya,Head Of Product,"Engineering Management, Machine Tools, Mengerti Perhitungan Hpp, Hpp",tidak dicantumkan,Pt Cahya Rico Sentosa,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
47,Sumatera,Kepulauan Riau,Batam,Backend Developer,"Azure, Backend, Ci/cd, Amazon Web Services (AWS), Golang",s1,ProSpace Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
48,Jawa,DKI Jakarta,Jakarta,Java Developer,"Java Spring Boot, Java Spring, Spring Framework, Java Spring Framework, Spring Boot",tidak dicantumkan,Ifabula,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
49,Jawa,DKI Jakarta,Jakarta,Business Development,"Event Planning, Lifestyle, Beauty Industry, Account Executive, Events Coordination, Fashion, Sales, B2b Sales",tidak dicantumkan,The Shonet,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
50,Jawa,Banten,South Tangerang,Frontend Developer,"JavaScript, ReactJS, jQuery, HTML, CSS, AJAX",tidak dicantumkan,Pt Bhumi Varta Teknologi,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
51,Jawa,DKI Jakarta,Jakarta,Software Engineer,"ReactJS, React Native, PHP, Golang",tidak dicantumkan,Machtwatch,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
52,Jawa,DKI Jakarta,Jakarta,Account Manager,"Account Executive, Account Management, Account Manager",s1,Expert Data Voice Solution,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
53,Jawa,DKI Jakarta,Jakarta,Hrd,"Human Resources, Human Resource Management, Hr Generalist",tidak dicantumkan,Essenza Natural Indonesia,Human Resource,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
54,Sumatera,Kepulauan Riau,Batam,Backend Developer,"JavaScript, English, Redis, Postgres, Python, Docker, LevelDB, Amazon Web Services (AWS), Golang, Git, Blockchain, Smart Contracts, Trading Systems",tidak dicantumkan,Hydrax,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
55,Sumatera,Kepulauan Riau,Batam,Mobile Developer,"iOS Development, Core Animation, Swift, Android Development, iOS Design, Core Data",s1,Sgsm Technologies,Software Engineering,"IDR 10,000,000-20,000,000 / month",FULL_TIME,glints
56,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"Good With Numbers, .NET Core, Unit Testing, Postgres, Typescript, React Redux, PostGis, Numpy, Python, Machine Learning, Nginx, Tensorflow, OpenCV",tidak dicantumkan,Pluto Technologies,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
57,Sumatera,Kepulauan Riau,Batam,Java Developer,".NET, jQuery, MySQL, English, Java, Html5, AJAX, Python, Api, Http, PHP, Web Development, JSON, Restful Api",tidak dicantumkan,Tabsquare SG,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
58,Sumatera,Kepulauan Riau,Batam,Software Engineer,"Object Oriented Programming Languages, Sql Database, Microsoft SQL Server, Microsoft .net","d3, s1",Anacle Systems Limited,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
59,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"MVC, JavaScript, React Native, Graphql, CSS, Html5, Mobile Native, AngularJS, Cicd, Amazon Web Services (AWS), Scrum, Git, Google Cloud Platform",tidak dicantumkan,En-trak,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
60,Jawa,DKI Jakarta,Jakarta,Backend Developer,"JavaScript, MySQL, Docker, nodejs, Aws, Amazon Web Services (AWS), Git",tidak dicantumkan,Populix,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
61,Sumatera,Kepulauan Riau,Batam,Backend Developer,"Bacnet, Nosql, JavaScript, Jenkins, Graphql, PostgreSQL, Go (Programming Language), Modbus, Scrum Methodology, Django, ZigBee, Python, Kubernetes, Google Cloud Platform (GCP), Ci/cd, MongoDB, Amazon Web Services (AWS), LAN/WAN, Iot, Git",tidak dicantumkan,En-trak,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
62,Sumatera,Kepulauan Riau,Batam,Frontend Developer,"ReactJS, HTML, React Native, Flutter, Ui/ux Design, AngularJS",s1,Xaltius Tech,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
63,Jawa,DKI Jakarta,Jakarta,Devops Engineer,"JavaScript, Jenkins, Linux, Docker, Kubernetes, Cicd, Amazon Web Services (AWS)",s1,Pinnacle Investment,Software Engineering,"IDR 1,234-5,678 / month",FULL_TIME,glints
64,Jawa,DKI Jakarta,Jakarta,.Net Developer,"Visual Basic .net, .NET, Visual Basic, Visual Studio C#, ASP.NET, Visual Basic 6.0, Asp.net C#, Microsoft Visual Basic 6, C# .net, Visual Basic.net, VB.NET, C#",tidak dicantumkan,PT. Mandiri International Technology,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
65,Sumatera,Kepulauan Riau,Batam,Quality Assurance,"Testrails, English, Zephyr, Manual Testing, Unix, Qa Methodologies",d3,Accellion Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
66,Jawa,DKI Jakarta,Jakarta,Performance Engineer,"J2ee Web Services, ISO 9001, Java, Perl, Ibm Rational Test, ASP.NET, C/c++, Rest Api, Loadrunner, XML, Web Services, JMeter, Unix",tidak dicantumkan,PT. Mandiri International Technology,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
67,Jawa,DKI Jakarta,Jakarta,Data Engineer,"Routing & Switching, Database Administration, Rpgle, Operating System, It Data Center",tidak dicantumkan,PT. Mandiri International Technology,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
68,Jawa,DKI Jakarta,Jakarta,Fullstack Developer,"Node.js, JavaScript, React Native, Python, AngularJS, PHP, C#",tidak dicantumkan,Pinnacle Investment,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
69,Jawa,DKI Jakarta,Jakarta,Programmer,"MySQL, Software Development, Delphi",s1,Bpr Kredit Mandiri,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
70,Jawa,DKI Jakarta,Jakarta,Air Freight Manager,"Air Freight, Export Import, Logistics",tidak dicantumkan,Pt Noah Logistik Indonesia,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
71,Sumatera,Kepulauan Riau,Batam,Java Developer,"Java, Hibernate, Spring Boot, Spring, J2ee, Azure, Docker, Kubernetes, Ci/cd",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
72,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Android SDK, Android Development, Android",tidak dicantumkan,Consap,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
73,Sumatera,Kepulauan Riau,Batam,Database Developer,"Sql, PostgreSQL, Azure Cloud, Oracle, RDBMS, Database",tidak dicantumkan,AIA Singapore Pte Ltd,Data Science,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
74,Jawa,DKI Jakarta,Jakarta,Funding Manager,"Leadership, Relationship Management, Public Speaking",tidak dicantumkan,Bpr Kredit Mandiri,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
75,Jawa,DKI Jakarta,Jakarta,Accounting & Finance Departement Head,"Finance Accounting, Accounting, Finance",s1,Bpr Kredit Mandiri,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
76,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Node.js, nodejs, Restful Api, Golang",tidak dicantumkan,Pt Soember Djaya Masyarakat,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
77,Sumatera,Kepulauan Riau,Batam,Software Engineer,"Devops, SDLC, Java, Linux, Python, Agile, Git",tidak dicantumkan,Dataductus,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
78,Sumatera,Kepulauan Riau,Batam,Php Developer,"JavaScript, Php Programming, PHP, Database, Laravel Framework, JSON","d3, s1",Sgsm Technologies,Software Engineering,"IDR 7,000,000-15,000,000 / month",FULL_TIME,glints
79,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Java Android, Android Development, Unix/linux Server, Git, Python, C (Programming Language)",tidak dicantumkan,TSM Technologies,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
80,Jawa,Jawa Timur,Surabaya,Sales Engineer,"Sales Engineering, building material, Sales",tidak dicantumkan,PT Monier,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
81,Jawa,DKI Jakarta,Jakarta,Sales Director,"Market Trend, Building Sales Pipelines, MQL4, Key Client Relationships, Manage Team, B2b Sales, Sales Report",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
82,Jawa,DKI Jakarta,Jakarta,Account Executive,"Merchant Acquisition, Sales, Account Management, Key Account Management",tidak dicantumkan,Janio Technologies,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
83,Jawa,DKI Jakarta,Jakarta,Business Analyst,"Insurance, Business Analyst, It Business Analytics",s1,Insura,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
84,Jawa,Jawa Barat,Bekasi,Project Manager,"Project Management Skills, Agile Project Management, Scrum",tidak dicantumkan,8villages,Product Management,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
85,Jawa,DKI Jakarta,Jakarta,Programmer,"ReactJS, React Native, Scss, CSS, Http",s1,Keda Tech,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
86,Jawa,DKI Jakarta,Jakarta,Hrd,"Hr Business Partner, HR Management, Recruitment",s1,PT. Vivo Mobile Indonesia,Human Resource,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
87,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Node.js, JavaScript, PHP",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
88,Jawa,DKI Jakarta,Jakarta,Head Of Sales,"Leadership, Digital Media, Sales, Client Management",tidak dicantumkan,Tickled Media Indonesia,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
89,Jawa,Banten,Tangerang,Digital Marketing,"Social Media Marketing, Digital Marketing, Instagram Ads, Facebook Ads, Adobe Photoshop","d3, s1",Icon Travel Services,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
90,Jawa,DKI Jakarta,Jakarta,Operational Security Manager,"Operations Management, Cyber-security, Sop & Policies, Ccps",tidak dicantumkan,Pt Kharisma Fantasi Semesta (city Guard),Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
91,Jawa,DKI Jakarta,Jakarta,C++ Developer,"C/c++ Programming, C/c++, C++",s1,Energi Digital,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
92,Sumatera,Kepulauan Riau,Batam,Quality Assurance,"Qa Tester, Sql Server, English, Qa Testing",d3,Fwd Singapore,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
93,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Mobile Development, iOS Development, Android Development",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
94,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Node.js, JavaScript, Backend, PHP",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
95,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"ISTQB, Quality Assurance, Banking",tidak dicantumkan,PT. Mandiri International Technology,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
96,Sumatera,Kepulauan Riau,Batam,Content Writer,"Content Writing, Lifestyle, Article Writing, Fluent In English Both Oral And Written, Translation",tidak dicantumkan,Impossible Marketing Pte Ltd,Media & Communications,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
97,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"Python, Testing, ETL, Amazon Web Services (AWS), Google Cloud Platform, Data Warehousing, Data Analysis",s1,Loop Freight,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
98,Jawa,DKI Jakarta,Jakarta,It Infrastructure Services Head,"IT Infrastructure, Amazon Web Services (AWS), Cloud Computing",tidak dicantumkan,Commonwealth Bank,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
99,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"JavaScript, ReactJS, React Native",tidak dicantumkan,Nomura Research Institute (NRI),Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
100,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Mobile Development, ReactJS, Full Stack Development, Docker, Kubernetes, Kotlin, Agile Methodologies, AngularJS",tidak dicantumkan,Commonwealth Bank,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
101,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"Dart, Full Stack Development, Cloud Computing, Golang, Swift (Programming Language), JavaScript, Flutter, Elixir, Java, Python, Swift, Kotlin, Typescript, Angular, Aws Cloud Services, Erlang, C++, Google Cloud Platform",tidak dicantumkan,Forest.AI,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
102,Jawa,DKI Jakarta,Jakarta,Loan Engineering,"ReactJS, Docker, Agile Methodologies, Angular, Software Engineering",tidak dicantumkan,Commonwealth Bank,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
103,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"Html/css, JavaScript, HTML, CSS, Rest Api, Html5 & Css3, Java Programming",tidak dicantumkan,Pt Soember Djaya Masyarakat,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
104,Jawa,Jawa Barat,Depok,Mobile Developer,"Objective-C, Swift, Java Android, Cocoa Touch",s1,PT Lintas Media Danawa,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
105,Jawa,DKI Jakarta,Jakarta,Consultant,"Customer Relations, English, Front Office, Good Communication Skills",tidak dicantumkan,PT Karoten Asia Pasifik,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
106,Jawa,DKI Jakarta,Jakarta,Sales Executive,"Sales Operations, Sales, B2b Sales, Sales And Marketing, Sales Management, Direct Sales, Salesforce, Sales Presentations, Retail Sales, Sales Marketing",tidak dicantumkan,Hypernet,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
107,Jawa,DKI Jakarta,Jakarta,Artist & Music Promotions Manager,"Music Marketing, Digital Marketing, Product Marketing",s1,Tiktok,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
108,Jawa,DKI Jakarta,Jakarta,Sales Executive,"Direct Sales, Sales Operations, Sales, Sales And Marketing, Sales Management, B2b Sales, Sales Marketing",tidak dicantumkan,Hypernet,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
109,Sumatera,Kepulauan Riau,Batam,Graphic Designer,"Adobe Indesign, Adobe Illustrator, Adobe Xd, Adobe Ai, Video Editing, Adobe Photoshop",tidak dicantumkan,Data Strategy Pte Ltd,Media & Communications,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
110,Jawa,DI Yogyakarta,Yogyakarta,Backend Developer,"Java, Ruby, Python, PHP, Golang",tidak dicantumkan,PrivyID (PT PRIVY IDENTITAS DIGITAL),Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
111,Sumatera,Kepulauan Riau,Batam,Software Engineer,"JavaScript, jQuery, My sql, ASP.NET, Asp.net Web Api, C#",tidak dicantumkan,Cargo Community Network (CCN) ,Software Engineering,"IDR 7,000,000-12,000,000 / month",FULL_TIME,glints
112,Jawa,DKI Jakarta,Jakarta,Devops Engineer,"Nosql, MySQL, Puppet, Jenkins, Svn, Linux, Docker, Kubernetes & Docker, Kubernetes, Amazon EC2, Amazon Web Services (AWS), Cloud Computing, Travis Cl",s1,Pt. Logique Digital Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
113,Sumatera,Kepulauan Riau,Batam,Nav Technical Consultant,".NET, Nav Developer, Web Api, Power app, Business Central (nav), JSON, Business Central Nav",d3,AFON,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
114,Jawa,DKI Jakarta,Jakarta,Account Manager,"Vendor Management, Account Executive, Cyber-security, Sales, Good Communication Skills",s1,Pt Inov Perdana Teknologi,Business Development / Sales,"IDR 7,000,000-12,000,000 / month",FULL_TIME,glints
115,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,".NET, HTML, PL/SQL, Sql Server, Java, CSS, Compound Semiconductors, Oracle, Microsoft SQL Server, VB.NET, C#",s1,Systems On Silicon Manufacturing Co Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
116,Jawa,DKI Jakarta,Jakarta,Java Developer,"Spring Framework, Java, Java Programming",d3,Insura,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
117,Jawa,Banten,Tangerang,Risk Management,"Loans, Financial Analysis, Data Analysis, Credit Analysis, Data Management, Risk Management, Banking",s1,Bpr Kredit Mandiri,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
118,Jawa,Banten,Tangerang,Python Developer,The company did not indicate any required skills.,tidak dicantumkan,Jublia,Software Engineering,"IDR 15,000,000-25,000,000 / month",FULL_TIME,glints
119,Sumatera,Kepulauan Riau,Batam,Backend Developer,"English, Golang., Leadership, Senior Back End, Backend, Golang",tidak dicantumkan,ProSpace Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
120,Jawa,DKI Jakarta,Jakarta,Credit Portfolio Analyst,"Data Pipelines, Analytical Skills, Financial Risk, Data Cleaning, Credit Analysis",tidak dicantumkan,Confidential Company Talenthunt 1 -006,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
121,Jawa,Banten,Tangerang,Operation Manager,"Budgeting, Operations Management, Operations, E-commerce Platform, E-commerce, Data Analysis, Business Planning",s1,PT. Dachin Etech Global,Operations,"IDR 10,000,000-15,000,000 / month",FULL_TIME,glints
122,Jawa,Jawa Barat,Bekasi,Sales Manager,"Horeca, Leadership, Negotiation Skill, Sales, dealing with client",tidak dicantumkan,8villages,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
123,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Front-end, English, React Js, Android",tidak dicantumkan,Binar Academy,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
