id_loker,provinsi,jumlah_loker
10866,Kepulauan Riau,126
10867,Kepulauan Riau,126
10868,Jawa Barat,1771
10869,Riau,86
10870,Lampung,43
10871,Daerah Khusus Ibukota Jakarta,5985
10872,Daerah Khusus Ibukota Jakarta,5985
10873,Daerah Khusus Ibukota Jakarta,5985
10874,Daerah Khusus Ibukota Jakarta,5985
10875,Kalimantan Timur,159
10876,Kalimantan Timur,159
10877,Kalimantan Timur,159
10878,Daerah Khusus Ibukota Jakarta,5985
10879,Kalimantan Timur,159
10880,Daerah Khusus Ibukota Jakarta,5985
10881,Kalimantan Timur,159
10882,Daerah Khusus Ibukota Jakarta,5985
10883,Daerah Khusus Ibukota Jakarta,5985
10884,Daerah Khusus Ibukota Jakarta,5985
10885,Daerah Khusus Ibukota Jakarta,5985
10886,Daerah Khusus Ibukota Jakarta,5985
10887,Daerah Khusus Ibukota Jakarta,5985
10888,Jawa Timur,1296
10889,Jawa Barat,1771
10890,Jawa Barat,1771
10891,Daerah Khusus Ibukota Jakarta,5985
10892,Kalimantan Timur,159
10893,Banten,1219
10894,Daerah Khusus Ibukota Jakarta,5985
10895,Daerah Khusus Ibukota Jakarta,5985
10896,Daerah Khusus Ibukota Jakarta,5985
10897,Daerah Khusus Ibukota Jakarta,5985
10898,Banten,1219
10899,Daerah Khusus Ibukota Jakarta,5985
10900,Jawa Timur,1296
10901,Jawa Barat,1771
10902,Daerah Khusus Ibukota Jakarta,5985
10903,Kalimantan Timur,159
10904,Daerah Khusus Ibukota Jakarta,5985
10905,Daerah Khusus Ibukota Jakarta,5985
10906,Daerah Khusus Ibukota Jakarta,5985
10907,Daerah Khusus Ibukota Jakarta,5985
10908,Daerah Khusus Ibukota Jakarta,5985
10909,Sumatera Utara,225
10910,Kepulauan Riau,126
10911,Jawa Barat,1771
10912,Daerah Khusus Ibukota Jakarta,5985
10913,Daerah Istimewa Yogyakarta,216
10914,Daerah Khusus Ibukota Jakarta,5985
10915,Daerah Khusus Ibukota Jakarta,5985
10916,Daerah Khusus Ibukota Jakarta,5985
10917,Daerah Khusus Ibukota Jakarta,5985
10918,Jawa Timur,1296
10919,Jawa Barat,1771
10920,Jawa Tengah,548
10921,Daerah Istimewa Yogyakarta,216
10922,Jawa Barat,1771
10923,Banten,1219
10924,Daerah Khusus Ibukota Jakarta,5985
10925,Daerah Khusus Ibukota Jakarta,5985
10926,Banten,1219
10927,Daerah Khusus Ibukota Jakarta,5985
10928,Daerah Khusus Ibukota Jakarta,5985
10929,Jawa Timur,1296
10930,Daerah Khusus Ibukota Jakarta,5985
10931,Riau,86
10932,Sumatera Utara,225
10933,Daerah Khusus Ibukota Jakarta,5985
10934,Daerah Khusus Ibukota Jakarta,5985
10935,Daerah Khusus Ibukota Jakarta,5985
10936,Jawa Barat,1771
10937,Daerah Khusus Ibukota Jakarta,5985
10938,Jawa Tengah,548
10939,Daerah Khusus Ibukota Jakarta,5985
10940,Daerah Khusus Ibukota Jakarta,5985
10941,Daerah Khusus Ibukota Jakarta,5985
10942,Jawa Timur,1296
10943,Daerah Khusus Ibukota Jakarta,5985
10944,Daerah Khusus Ibukota Jakarta,5985
10945,Daerah Khusus Ibukota Jakarta,5985
10946,Daerah Khusus Ibukota Jakarta,5985
10947,Daerah Khusus Ibukota Jakarta,5985
10948,Kalimantan Timur,159
10949,Daerah Khusus Ibukota Jakarta,5985
10950,Jawa Barat,1771
10951,Jambi,37
10952,Daerah Khusus Ibukota Jakarta,5985
10953,Daerah Khusus Ibukota Jakarta,5985
10954,Daerah Khusus Ibukota Jakarta,5985
10955,Daerah Khusus Ibukota Jakarta,5985
10956,Daerah Khusus Ibukota Jakarta,5985
10957,Lampung,43
10958,Jawa Barat,1771
10959,Jawa Tengah,548
10960,Daerah Khusus Ibukota Jakarta,5985
10961,Jawa Timur,1296
10962,Daerah Khusus Ibukota Jakarta,5985
10963,Daerah Khusus Ibukota Jakarta,5985
10964,Banten,1219
10965,Sumatera Selatan,120
10966,Banten,1219
10967,Jawa Timur,1296
10968,Jawa Timur,1296
10969,Jawa Barat,1771
10970,Daerah Khusus Ibukota Jakarta,5985
10971,Daerah Khusus Ibukota Jakarta,5985
10972,Daerah Khusus Ibukota Jakarta,5985
10973,Daerah Khusus Ibukota Jakarta,5985
10974,Banten,1219
10975,Daerah Khusus Ibukota Jakarta,5985
10976,Daerah Khusus Ibukota Jakarta,5985
10977,Daerah Khusus Ibukota Jakarta,5985
10978,Daerah Khusus Ibukota Jakarta,5985
10979,Kalimantan Timur,159
10980,Daerah Khusus Ibukota Jakarta,5985
10981,Banten,1219
10982,Kalimantan Tengah,45
10983,Daerah Khusus Ibukota Jakarta,5985
10984,Daerah Khusus Ibukota Jakarta,5985
10985,Daerah Khusus Ibukota Jakarta,5985
10986,Jawa Barat,1771
10987,Banten,1219
10988,Jawa Barat,1771
10989,Jawa Timur,1296
10990,Jawa Barat,1771
10991,Daerah Khusus Ibukota Jakarta,5985
10992,Daerah Khusus Ibukota Jakarta,5985
10993,Jawa Barat,1771
10994,Daerah Khusus Ibukota Jakarta,5985
10995,Jawa Timur,1296
10996,Jawa Tengah,548
10997,Daerah Khusus Ibukota Jakarta,5985
10998,Sumatera Utara,225
10999,Sumatera Selatan,120
11000,Jawa Barat,1771
11001,Jawa Barat,1771
11002,Jawa Timur,1296
11003,Daerah Khusus Ibukota Jakarta,5985
11004,Banten,1219
11005,Daerah Khusus Ibukota Jakarta,5985
11006,Jawa Barat,1771
11007,Jawa Timur,1296
11008,Daerah Khusus Ibukota Jakarta,5985
11009,Daerah Khusus Ibukota Jakarta,5985
11010,Daerah Khusus Ibukota Jakarta,5985
11011,Banten,1219
11012,Jawa Tengah,548
11013,Daerah Khusus Ibukota Jakarta,5985
11014,Daerah Khusus Ibukota Jakarta,5985
11015,Riau,86
11016,Jawa Barat,1771
11017,Daerah Khusus Ibukota Jakarta,5985
11018,Daerah Khusus Ibukota Jakarta,5985
11019,Daerah Khusus Ibukota Jakarta,5985
11020,Daerah Khusus Ibukota Jakarta,5985
11021,Daerah Khusus Ibukota Jakarta,5985
11022,Banten,1219
11023,Banten,1219
11024,Daerah Khusus Ibukota Jakarta,5985
11025,Daerah Khusus Ibukota Jakarta,5985
11026,Daerah Khusus Ibukota Jakarta,5985
11027,Daerah Khusus Ibukota Jakarta,5985
11028,Daerah Khusus Ibukota Jakarta,5985
11029,Daerah Khusus Ibukota Jakarta,5985
11030,Jawa Barat,1771
11031,Jawa Barat,1771
11032,Daerah Khusus Ibukota Jakarta,5985
11033,Daerah Khusus Ibukota Jakarta,5985
11034,Daerah Khusus Ibukota Jakarta,5985
11035,Daerah Khusus Ibukota Jakarta,5985
11036,Daerah Khusus Ibukota Jakarta,5985
11037,Banten,1219
11038,Daerah Khusus Ibukota Jakarta,5985
11039,Kalimantan Timur,159
11040,Daerah Khusus Ibukota Jakarta,5985
11041,Banten,1219
11042,Banten,1219
11043,Banten,1219
11044,Daerah Khusus Ibukota Jakarta,5985
11045,Banten,1219
11046,Daerah Khusus Ibukota Jakarta,5985
11047,Banten,1219
11048,Banten,1219
11049,Daerah Khusus Ibukota Jakarta,5985
11050,Jawa Barat,1771
11051,Jawa Barat,1771
11052,Daerah Khusus Ibukota Jakarta,5985
11053,Daerah Khusus Ibukota Jakarta,5985
11054,Daerah Khusus Ibukota Jakarta,5985
11055,Banten,1219
11056,Jawa Barat,1771
11057,Banten,1219
11058,Daerah Khusus Ibukota Jakarta,5985
11059,Kalimantan Selatan,72
11060,Daerah Khusus Ibukota Jakarta,5985
11061,Daerah Khusus Ibukota Jakarta,5985
11062,Banten,1219
11063,Kalimantan Selatan,72
11064,Sulawesi Tengah,40
11065,Kalimantan Selatan,72
11066,Banten,1219
11067,Kalimantan Selatan,72
11068,Daerah Khusus Ibukota Jakarta,5985
11069,Daerah Khusus Ibukota Jakarta,5985
11070,Daerah Khusus Ibukota Jakarta,5985
11071,Daerah Istimewa Yogyakarta,216
11072,Daerah Khusus Ibukota Jakarta,5985
11073,Daerah Khusus Ibukota Jakarta,5985
11074,Daerah Khusus Ibukota Jakarta,5985
11075,Daerah Khusus Ibukota Jakarta,5985
11076,Jawa Timur,1296
11077,Banten,1219
11078,Kalimantan Selatan,72
11079,Jawa Timur,1296
11080,Kalimantan Selatan,72
11081,Jawa Barat,1771
11082,Jawa Barat,1771
11083,Daerah Khusus Ibukota Jakarta,5985
11084,Daerah Khusus Ibukota Jakarta,5985
11085,Sumatera Selatan,120
11086,Banten,1219
11087,Daerah Khusus Ibukota Jakarta,5985
11088,Jawa Barat,1771
11089,Jawa Barat,1771
11090,Jawa Barat,1771
11091,Banten,1219
11092,Banten,1219
11093,Daerah Khusus Ibukota Jakarta,5985
11094,Daerah Khusus Ibukota Jakarta,5985
11095,Jawa Barat,1771
11096,Daerah Khusus Ibukota Jakarta,5985
11097,Jawa Barat,1771
11098,Jawa Timur,1296
11099,Banten,1219
11100,Daerah Istimewa Yogyakarta,216
11101,Daerah Khusus Ibukota Jakarta,5985
11102,Jawa Tengah,548
11103,Jawa Barat,1771
11104,Banten,1219
11105,Banten,1219
11106,Banten,1219
11107,Banten,1219
11108,Daerah Khusus Ibukota Jakarta,5985
11109,Daerah Khusus Ibukota Jakarta,5985
11110,Banten,1219
11111,Banten,1219
11112,Jawa Timur,1296
11113,Sulawesi Selatan,121
11114,Banten,1219
11115,Banten,1219
11116,Daerah Khusus Ibukota Jakarta,5985
11117,Daerah Khusus Ibukota Jakarta,5985
11118,Daerah Khusus Ibukota Jakarta,5985
11119,Jawa Barat,1771
11120,Sumatera Utara,225
11121,Jawa Timur,1296
11122,Jawa Barat,1771
11123,Daerah Khusus Ibukota Jakarta,5985
11124,Daerah Khusus Ibukota Jakarta,5985
11125,Daerah Khusus Ibukota Jakarta,5985
11126,Banten,1219
11127,Daerah Khusus Ibukota Jakarta,5985
11128,Daerah Khusus Ibukota Jakarta,5985
11129,Daerah Khusus Ibukota Jakarta,5985
11130,Jawa Barat,1771
11131,Daerah Khusus Ibukota Jakarta,5985
11132,Daerah Khusus Ibukota Jakarta,5985
11133,Daerah Khusus Ibukota Jakarta,5985
11134,Banten,1219
11135,Daerah Khusus Ibukota Jakarta,5985
11136,Daerah Khusus Ibukota Jakarta,5985
11137,Daerah Khusus Ibukota Jakarta,5985
11138,Sumatera Selatan,120
11139,Jawa Barat,1771
11140,Daerah Khusus Ibukota Jakarta,5985
11141,Jawa Barat,1771
11142,Daerah Khusus Ibukota Jakarta,5985
11143,Daerah Khusus Ibukota Jakarta,5985
11144,Jawa Timur,1296
11145,Jawa Barat,1771
11146,Daerah Khusus Ibukota Jakarta,5985
11147,Daerah Khusus Ibukota Jakarta,5985
11148,Daerah Khusus Ibukota Jakarta,5985
11149,Banten,1219
11150,Kalimantan Barat,54
11151,Banten,1219
11152,Daerah Khusus Ibukota Jakarta,5985
11153,Daerah Khusus Ibukota Jakarta,5985
11154,Jawa Barat,1771
11155,Jawa Barat,1771
11156,Daerah Khusus Ibukota Jakarta,5985
11157,Daerah Khusus Ibukota Jakarta,5985
11158,Daerah Khusus Ibukota Jakarta,5985
11159,Banten,1219
11160,Daerah Khusus Ibukota Jakarta,5985
11161,Daerah Khusus Ibukota Jakarta,5985
11162,Daerah Khusus Ibukota Jakarta,5985
11163,Jawa Barat,1771
11164,Daerah Khusus Ibukota Jakarta,5985
11165,Jawa Barat,1771
11166,Banten,1219
11167,Jawa Tengah,548
11168,Daerah Khusus Ibukota Jakarta,5985
11169,Jawa Timur,1296
11170,Daerah Khusus Ibukota Jakarta,5985
11171,Jawa Timur,1296
11172,Daerah Khusus Ibukota Jakarta,5985
11173,Kepulauan Riau,126
11174,Daerah Khusus Ibukota Jakarta,5985
11175,Daerah Khusus Ibukota Jakarta,5985
11176,Daerah Khusus Ibukota Jakarta,5985
11177,Daerah Khusus Ibukota Jakarta,5985
11178,Jawa Barat,1771
11179,Jawa Timur,1296
11180,Daerah Khusus Ibukota Jakarta,5985
11181,Daerah Khusus Ibukota Jakarta,5985
11182,Jawa Timur,1296
11183,Jawa Timur,1296
11184,Daerah Khusus Ibukota Jakarta,5985
11185,Daerah Khusus Ibukota Jakarta,5985
11186,Jawa Timur,1296
11187,Jawa Timur,1296
11188,Sumatera Selatan,120
11189,Daerah Khusus Ibukota Jakarta,5985
11190,Daerah Khusus Ibukota Jakarta,5985
11191,Daerah Khusus Ibukota Jakarta,5985
11192,Banten,1219
11193,Daerah Khusus Ibukota Jakarta,5985
11194,Daerah Khusus Ibukota Jakarta,5985
11195,Jawa Timur,1296
11196,Sulawesi Selatan,121
11197,Jawa Barat,1771
11198,Jawa Barat,1771
11199,Banten,1219
11200,Daerah Khusus Ibukota Jakarta,5985
11201,Sumatera Selatan,120
11202,Daerah Khusus Ibukota Jakarta,5985
11203,Daerah Khusus Ibukota Jakarta,5985
11204,Jawa Barat,1771
11205,Jawa Barat,1771
11206,Daerah Khusus Ibukota Jakarta,5985
11207,Daerah Khusus Ibukota Jakarta,5985
11208,Daerah Khusus Ibukota Jakarta,5985
11209,Daerah Khusus Ibukota Jakarta,5985
11210,Bali,214
11211,Jawa Barat,1771
11212,Sumatera Selatan,120
11213,Banten,1219
11214,Jawa Barat,1771
11215,Daerah Khusus Ibukota Jakarta,5985
11216,Banten,1219
11217,Jawa Barat,1771
11218,Banten,1219
11219,Bali,214
11220,Daerah Khusus Ibukota Jakarta,5985
11221,Sumatera Selatan,120
11222,Jawa Timur,1296
11223,Daerah Khusus Ibukota Jakarta,5985
11224,Daerah Khusus Ibukota Jakarta,5985
11225,Daerah Khusus Ibukota Jakarta,5985
11226,Daerah Khusus Ibukota Jakarta,5985
11227,Daerah Khusus Ibukota Jakarta,5985
11228,Jawa Tengah,548
11229,Daerah Khusus Ibukota Jakarta,5985
11230,Daerah Khusus Ibukota Jakarta,5985
11231,Jawa Timur,1296
11232,Banten,1219
11233,Daerah Khusus Ibukota Jakarta,5985
11234,Daerah Khusus Ibukota Jakarta,5985
11235,Bali,214
11236,Jawa Tengah,548
11237,Banten,1219
11238,Jawa Barat,1771
11239,Daerah Istimewa Yogyakarta,216
11240,Kepulauan Riau,126
11241,Jawa Barat,1771
11242,Daerah Khusus Ibukota Jakarta,5985
11243,Daerah Khusus Ibukota Jakarta,5985
11244,Jawa Tengah,548
11245,Jawa Tengah,548
11246,Jawa Tengah,548
11247,Daerah Khusus Ibukota Jakarta,5985
11248,Daerah Khusus Ibukota Jakarta,5985
11249,Daerah Khusus Ibukota Jakarta,5985
11250,Daerah Khusus Ibukota Jakarta,5985
11251,Daerah Khusus Ibukota Jakarta,5985
11252,Banten,1219
11253,Jawa Timur,1296
11254,Bali,214
11255,Jawa Barat,1771
11256,Jawa Tengah,548
11257,Daerah Khusus Ibukota Jakarta,5985
11258,Jawa Barat,1771
11259,Jawa Barat,1771
11260,Jawa Barat,1771
11261,Daerah Khusus Ibukota Jakarta,5985
11262,Banten,1219
11263,Daerah Khusus Ibukota Jakarta,5985
11264,Daerah Khusus Ibukota Jakarta,5985
11265,Banten,1219
11266,Daerah Khusus Ibukota Jakarta,5985
11267,Daerah Khusus Ibukota Jakarta,5985
11268,Jawa Tengah,548
11269,Daerah Khusus Ibukota Jakarta,5985
11270,Jawa Barat,1771
11271,Daerah Khusus Ibukota Jakarta,5985
11272,Jawa Timur,1296
11273,Daerah Khusus Ibukota Jakarta,5985
11274,Daerah Khusus Ibukota Jakarta,5985
11275,Daerah Khusus Ibukota Jakarta,5985
11276,Banten,1219
11277,Daerah Khusus Ibukota Jakarta,5985
11278,Daerah Khusus Ibukota Jakarta,5985
11279,Jawa Barat,1771
11280,Daerah Khusus Ibukota Jakarta,5985
11281,Jawa Barat,1771
11282,Jawa Tengah,548
11283,Jawa Timur,1296
11284,Jawa Barat,1771
11285,Jawa Barat,1771
11286,Jawa Timur,1296
11287,Daerah Khusus Ibukota Jakarta,5985
11288,Jawa Timur,1296
11289,Daerah Khusus Ibukota Jakarta,5985
11290,Riau,86
11291,Daerah Khusus Ibukota Jakarta,5985
11292,Daerah Khusus Ibukota Jakarta,5985
11293,Daerah Khusus Ibukota Jakarta,5985
11294,Jawa Barat,1771
11295,Daerah Khusus Ibukota Jakarta,5985
11296,Daerah Khusus Ibukota Jakarta,5985
11297,Kalimantan Selatan,72
11298,Daerah Khusus Ibukota Jakarta,5985
11299,Daerah Khusus Ibukota Jakarta,5985
11300,Jawa Tengah,548
11301,Daerah Khusus Ibukota Jakarta,5985
11302,Bengkulu,7
11303,Daerah Khusus Ibukota Jakarta,5985
11304,Jawa Barat,1771
11305,Daerah Khusus Ibukota Jakarta,5985
11306,Kalimantan Timur,159
11307,Banten,1219
11308,Jawa Barat,1771
11309,Daerah Khusus Ibukota Jakarta,5985
11310,Banten,1219
11311,Daerah Khusus Ibukota Jakarta,5985
11312,Daerah Khusus Ibukota Jakarta,5985
11313,Jawa Barat,1771
11314,Jawa Barat,1771
11315,Banten,1219
11316,Banten,1219
11317,Jawa Barat,1771
11318,Daerah Khusus Ibukota Jakarta,5985
11319,Banten,1219
11320,Daerah Khusus Ibukota Jakarta,5985
11321,Daerah Khusus Ibukota Jakarta,5985
11322,Jawa Barat,1771
11323,Daerah Khusus Ibukota Jakarta,5985
11324,Daerah Khusus Ibukota Jakarta,5985
11325,Kalimantan Timur,159
11326,Daerah Khusus Ibukota Jakarta,5985
11327,Jawa Barat,1771
11328,Jawa Barat,1771
11329,Daerah Khusus Ibukota Jakarta,5985
11330,Jawa Timur,1296
11331,Banten,1219
11332,Jawa Barat,1771
11333,Daerah Khusus Ibukota Jakarta,5985
11334,Daerah Khusus Ibukota Jakarta,5985
11335,Daerah Khusus Ibukota Jakarta,5985
11336,Jawa Barat,1771
11337,Daerah Khusus Ibukota Jakarta,5985
11338,Daerah Khusus Ibukota Jakarta,5985
11339,Daerah Khusus Ibukota Jakarta,5985
11340,Jawa Timur,1296
11341,Jawa Timur,1296
11342,Daerah Khusus Ibukota Jakarta,5985
11343,Daerah Khusus Ibukota Jakarta,5985
11344,Daerah Khusus Ibukota Jakarta,5985
11345,Jambi,37
11346,Jawa Barat,1771
11347,Jawa Barat,1771
11348,Daerah Khusus Ibukota Jakarta,5985
11349,Daerah Khusus Ibukota Jakarta,5985
11350,Daerah Khusus Ibukota Jakarta,5985
11351,Jawa Barat,1771
11352,Jawa Barat,1771
11353,Daerah Khusus Ibukota Jakarta,5985
11354,Banten,1219
11355,Jawa Timur,1296
11356,Jawa Tengah,548
11357,Jawa Barat,1771
11358,Daerah Khusus Ibukota Jakarta,5985
11359,Banten,1219
11360,Banten,1219
11361,Jawa Barat,1771
11362,Banten,1219
11363,Banten,1219
11364,Jawa Barat,1771
11365,Daerah Khusus Ibukota Jakarta,5985
11366,Jawa Barat,1771
11367,Jawa Timur,1296
11368,Daerah Khusus Ibukota Jakarta,5985
11369,Daerah Khusus Ibukota Jakarta,5985
11370,Jawa Timur,1296
11371,Daerah Khusus Ibukota Jakarta,5985
11372,Daerah Khusus Ibukota Jakarta,5985
11373,Jawa Timur,1296
11374,Jawa Timur,1296
11375,Jawa Timur,1296
11376,Daerah Khusus Ibukota Jakarta,5985
11377,Daerah Khusus Ibukota Jakarta,5985
11378,Daerah Khusus Ibukota Jakarta,5985
11379,Daerah Khusus Ibukota Jakarta,5985
11380,Daerah Khusus Ibukota Jakarta,5985
11381,Daerah Khusus Ibukota Jakarta,5985
11382,Daerah Khusus Ibukota Jakarta,5985
11383,Jawa Barat,1771
11384,Daerah Khusus Ibukota Jakarta,5985
11385,Daerah Khusus Ibukota Jakarta,5985
11386,Jawa Timur,1296
11387,Banten,1219
11388,Jawa Barat,1771
11389,Jawa Barat,1771
11390,Banten,1219
11391,Banten,1219
11392,Jawa Barat,1771
11393,Banten,1219
11394,Daerah Khusus Ibukota Jakarta,5985
11395,Daerah Khusus Ibukota Jakarta,5985
11396,Jawa Barat,1771
11397,Banten,1219
11398,Daerah Khusus Ibukota Jakarta,5985
11399,Daerah Khusus Ibukota Jakarta,5985
11400,Jawa Barat,1771
11401,Daerah Khusus Ibukota Jakarta,5985
11402,Daerah Khusus Ibukota Jakarta,5985
11403,Daerah Khusus Ibukota Jakarta,5985
11404,Daerah Khusus Ibukota Jakarta,5985
11405,Daerah Khusus Ibukota Jakarta,5985
11406,Daerah Khusus Ibukota Jakarta,5985
11407,Daerah Istimewa Yogyakarta,216
11408,Daerah Khusus Ibukota Jakarta,5985
11409,Banten,1219
11410,Daerah Khusus Ibukota Jakarta,5985
11411,Jawa Barat,1771
11412,Daerah Khusus Ibukota Jakarta,5985
11413,Jawa Barat,1771
11414,Jawa Barat,1771
11415,Jawa Tengah,548
11416,Jawa Barat,1771
11417,Daerah Khusus Ibukota Jakarta,5985
11418,Daerah Khusus Ibukota Jakarta,5985
11419,Daerah Khusus Ibukota Jakarta,5985
11420,Daerah Khusus Ibukota Jakarta,5985
11421,Daerah Khusus Ibukota Jakarta,5985
11422,Daerah Khusus Ibukota Jakarta,5985
11423,Jawa Barat,1771
11424,Daerah Khusus Ibukota Jakarta,5985
11425,Daerah Khusus Ibukota Jakarta,5985
11426,Daerah Khusus Ibukota Jakarta,5985
11427,Daerah Khusus Ibukota Jakarta,5985
11428,Banten,1219
11429,Daerah Khusus Ibukota Jakarta,5985
11430,Jawa Barat,1771
11431,Daerah Khusus Ibukota Jakarta,5985
11432,Daerah Khusus Ibukota Jakarta,5985
11433,Daerah Khusus Ibukota Jakarta,5985
11434,Banten,1219
11435,Daerah Khusus Ibukota Jakarta,5985
11436,Daerah Khusus Ibukota Jakarta,5985
11437,Banten,1219
11438,Daerah Khusus Ibukota Jakarta,5985
11439,Jawa Barat,1771
11440,Banten,1219
11441,Banten,1219
11442,Jawa Barat,1771
11443,Daerah Khusus Ibukota Jakarta,5985
11444,Sumatera Selatan,120
11445,Daerah Khusus Ibukota Jakarta,5985
11446,Daerah Khusus Ibukota Jakarta,5985
11447,Jawa Barat,1771
11448,Jawa Barat,1771
11449,Jawa Timur,1296
11450,Daerah Khusus Ibukota Jakarta,5985
11451,Kalimantan Timur,159
11452,Daerah Khusus Ibukota Jakarta,5985
11453,Daerah Khusus Ibukota Jakarta,5985
11454,Jawa Barat,1771
11455,Daerah Khusus Ibukota Jakarta,5985
11456,Daerah Khusus Ibukota Jakarta,5985
11457,Jawa Tengah,548
11458,Jawa Barat,1771
11459,Daerah Khusus Ibukota Jakarta,5985
11460,Daerah Khusus Ibukota Jakarta,5985
11461,Daerah Khusus Ibukota Jakarta,5985
11462,Jawa Barat,1771
11463,Daerah Khusus Ibukota Jakarta,5985
11464,Daerah Khusus Ibukota Jakarta,5985
11465,Jawa Timur,1296
11466,Daerah Khusus Ibukota Jakarta,5985
11467,Daerah Khusus Ibukota Jakarta,5985
11468,Jawa Barat,1771
11469,Nusa Tenggara Barat,37
11470,Banten,1219
11471,Daerah Khusus Ibukota Jakarta,5985
11472,Daerah Khusus Ibukota Jakarta,5985
11473,Jawa Timur,1296
11474,Jawa Barat,1771
11475,Banten,1219
11476,Jawa Barat,1771
11477,Jawa Timur,1296
11478,Daerah Khusus Ibukota Jakarta,5985
11479,Daerah Khusus Ibukota Jakarta,5985
11480,Daerah Khusus Ibukota Jakarta,5985
11481,Banten,1219
11482,Banten,1219
11483,Daerah Khusus Ibukota Jakarta,5985
11484,Daerah Khusus Ibukota Jakarta,5985
11485,Daerah Khusus Ibukota Jakarta,5985
11486,Banten,1219
11487,Daerah Khusus Ibukota Jakarta,5985
11488,Banten,1219
11489,Banten,1219
11490,Daerah Khusus Ibukota Jakarta,5985
11491,Kalimantan Tengah,45
11492,Daerah Khusus Ibukota Jakarta,5985
11493,Jawa Barat,1771
11494,Jawa Barat,1771
11495,Daerah Khusus Ibukota Jakarta,5985
11496,Daerah Khusus Ibukota Jakarta,5985
11497,Daerah Khusus Ibukota Jakarta,5985
11498,Daerah Khusus Ibukota Jakarta,5985
11499,Kepulauan Riau,126
11500,Daerah Khusus Ibukota Jakarta,5985
11501,Jawa Barat,1771
11502,Riau,86
11503,Jawa Barat,1771
11504,Jawa Barat,1771
11505,Banten,1219
11506,Jawa Barat,1771
11507,Jawa Barat,1771
11508,Daerah Khusus Ibukota Jakarta,5985
11509,Daerah Khusus Ibukota Jakarta,5985
11510,Banten,1219
11511,Papua Barat,12
11512,Daerah Khusus Ibukota Jakarta,5985
11513,Riau,86
11514,Jawa Barat,1771
11515,Daerah Khusus Ibukota Jakarta,5985
11516,Jawa Timur,1296
11517,Jawa Barat,1771
11518,Jawa Timur,1296
11519,Daerah Khusus Ibukota Jakarta,5985
11520,Jawa Barat,1771
11521,Jawa Barat,1771
11522,Banten,1219
11523,Jawa Tengah,548
11524,Daerah Khusus Ibukota Jakarta,5985
11525,Daerah Khusus Ibukota Jakarta,5985
11526,Jawa Barat,1771
11527,Daerah Khusus Ibukota Jakarta,5985
11528,Daerah Khusus Ibukota Jakarta,5985
11529,Daerah Khusus Ibukota Jakarta,5985
11530,Daerah Khusus Ibukota Jakarta,5985
11531,Jawa Barat,1771
11532,Jawa Timur,1296
11533,Jawa Tengah,548
11534,Jawa Tengah,548
11535,Daerah Khusus Ibukota Jakarta,5985
11536,Daerah Khusus Ibukota Jakarta,5985
11537,Sulawesi Selatan,121
11538,Daerah Khusus Ibukota Jakarta,5985
11539,Jawa Barat,1771
11540,Daerah Khusus Ibukota Jakarta,5985
11541,Banten,1219
11542,Daerah Khusus Ibukota Jakarta,5985
11543,Banten,1219
11544,Daerah Khusus Ibukota Jakarta,5985
11545,Daerah Khusus Ibukota Jakarta,5985
11546,Daerah Khusus Ibukota Jakarta,5985
11547,Jawa Barat,1771
11548,Daerah Khusus Ibukota Jakarta,5985
11549,Banten,1219
11550,Daerah Khusus Ibukota Jakarta,5985
11551,Daerah Khusus Ibukota Jakarta,5985
11552,Daerah Khusus Ibukota Jakarta,5985
11553,Riau,86
11554,Daerah Khusus Ibukota Jakarta,5985
11555,Daerah Istimewa Yogyakarta,216
11556,Banten,1219
11557,Kalimantan Timur,159
11558,Daerah Khusus Ibukota Jakarta,5985
11559,Jawa Barat,1771
11560,Daerah Khusus Ibukota Jakarta,5985
11561,Daerah Khusus Ibukota Jakarta,5985
11562,Kalimantan Timur,159
11563,Daerah Khusus Ibukota Jakarta,5985
11564,Jawa Timur,1296
11565,Sumatera Utara,225
11566,Banten,1219
11567,Jawa Timur,1296
11568,Daerah Khusus Ibukota Jakarta,5985
11569,Daerah Khusus Ibukota Jakarta,5985
11570,Daerah Khusus Ibukota Jakarta,5985
11571,Daerah Khusus Ibukota Jakarta,5985
11572,Daerah Khusus Ibukota Jakarta,5985
11573,Daerah Khusus Ibukota Jakarta,5985
11574,Daerah Khusus Ibukota Jakarta,5985
